#RRR|Lz25|Lz50|Lz75|Lzmean|
2.372034247e+06|2.130213148e+28|3.135308913e+28|4.004476125e+28|2.927853348e+28|2.927853348e+30
2.375720470e+06|1.586628569e+28|2.901416007e+28|4.014622918e+28|2.742479917e+28|2.742479917e+30
2.379424176e+06|1.855360847e+28|3.130263887e+28|4.033021243e+28|2.843875749e+28|2.843875749e+30
2.383947800e+06|2.271956987e+28|3.439211852e+28|4.068526196e+28|3.021826158e+28|3.021826158e+30
2.388293705e+06|1.902195864e+28|3.215223135e+28|4.092421223e+28|2.860688274e+28|2.860688274e+30
2.392900863e+06|1.969139308e+28|3.233967385e+28|3.933885805e+28|2.861072956e+28|2.861072956e+30
2.397415714e+06|1.683199252e+28|3.013776638e+28|4.034338612e+28|2.801604754e+28|2.801604754e+30
2.401425342e+06|1.844829802e+28|3.332549457e+28|4.115482218e+28|2.931032547e+28|2.931032547e+30
2.405342577e+06|2.744673238e+28|3.821536334e+28|4.256082320e+28|3.342423969e+28|3.342423969e+30
2.409409888e+06|2.348053203e+28|3.498550056e+28|4.258285928e+28|3.172553041e+28|3.172553041e+30
2.413000021e+06|2.128363916e+28|3.562941262e+28|4.204427016e+28|3.081472582e+28|3.081472582e+30
2.416957634e+06|2.074968907e+28|3.350701949e+28|4.306434107e+28|3.011529936e+28|3.011529936e+30
2.420834405e+06|1.817308792e+28|3.293477211e+28|4.121308862e+28|2.929834758e+28|2.929834758e+30
2.424199704e+06|2.023223777e+28|3.495204529e+28|4.267236674e+28|3.056090089e+28|3.056090089e+30
2.428629327e+06|2.012880321e+28|3.098564509e+28|4.359567294e+28|2.990463461e+28|2.990463461e+30
2.432534167e+06|2.131070972e+28|3.335164325e+28|4.154927725e+28|3.040667377e+28|3.040667377e+30
2.436539926e+06|2.081491182e+28|3.321530473e+28|4.011104043e+28|3.042537855e+28|3.042537855e+30
2.440652549e+06|1.969292600e+28|3.729909034e+28|4.323215541e+28|3.170808649e+28|3.170808649e+30
2.444392396e+06|1.987959578e+28|3.350085746e+28|4.239528481e+28|3.007015901e+28|3.007015901e+30
2.448476041e+06|1.695727924e+28|3.699193795e+28|4.376077858e+28|3.118032914e+28|3.118032914e+30
2.452771095e+06|1.985826042e+28|3.575347698e+28|4.386773720e+28|3.170268643e+28|3.170268643e+30
2.457158124e+06|1.841993880e+28|3.109823962e+28|4.141373351e+28|2.835070241e+28|2.835070241e+30
2.460951445e+06|2.367483739e+28|3.657406861e+28|4.465996931e+28|3.288055408e+28|3.288055408e+30
2.464589860e+06|2.110470724e+28|3.288241939e+28|4.267611440e+28|3.051184142e+28|3.051184142e+30
2.468693031e+06|2.294597253e+28|3.780016838e+28|4.499065056e+28|3.328100933e+28|3.328100933e+30
2.472593693e+06|1.657826225e+28|3.296627871e+28|4.061322603e+28|2.831697364e+28|2.831697364e+30
2.476501662e+06|2.793678333e+28|3.877580693e+28|4.542200640e+28|3.421768364e+28|3.421768364e+30
