#RRR|Lz25|Lz50|Lz75|Lzmean|
1.513452879e+06|7.058981179e+26|1.106414541e+27|1.370704057e+27|9.937050429e+26|9.937050429e+28
1.515697138e+06|7.889132884e+26|1.221414505e+27|1.390600603e+27|1.036417134e+27|1.036417134e+29
1.518168460e+06|6.259965868e+26|1.121936402e+27|1.313385103e+27|9.536423222e+26|9.536423222e+28
1.520245525e+06|7.076653138e+26|1.153787621e+27|1.364280732e+27|1.018826476e+27|1.018826476e+29
1.522570989e+06|6.851316864e+26|1.238779513e+27|1.382381002e+27|1.001896594e+27|1.001896594e+29
1.524967147e+06|5.293234633e+26|1.002716407e+27|1.326410179e+27|9.270383623e+26|9.270383623e+28
1.527541501e+06|6.182409629e+26|1.006914482e+27|1.364994857e+27|9.510911628e+26|9.510911628e+28
1.530034490e+06|5.865003453e+26|1.118508960e+27|1.333291207e+27|9.399665952e+26|9.399665952e+28
1.532488884e+06|5.230613882e+26|9.912686657e+26|1.364092988e+27|9.093272967e+26|9.093272967e+28
1.534608550e+06|4.503381021e+26|1.036961720e+27|1.401944204e+27|8.988810351e+26|8.988810351e+28
