#RRR|Lz25|Lz50|Lz75|Lzmean|
1.333463835e+06|4.241890832e+26|8.500829057e+26|1.019488546e+27|7.001014289e+26|7.001014289e+28
1.335809777e+06|3.790679103e+26|7.886789250e+26|1.026814421e+27|6.907920375e+26|6.907920375e+28
1.338182068e+06|3.545349395e+26|7.901435153e+26|1.043952703e+27|7.017885202e+26|7.017885202e+28
1.340334947e+06|5.542773742e+26|8.888370475e+26|1.043775048e+27|7.626442644e+26|7.626442644e+28
1.342167375e+06|4.806236127e+26|8.800783735e+26|1.052859425e+27|7.687493295e+26|7.687493295e+28
1.343794897e+06|4.539066977e+26|8.328039431e+26|1.013139205e+27|7.266331523e+26|7.266331523e+28
1.345531678e+06|4.890714742e+26|8.161771665e+26|1.054688859e+27|7.463219139e+26|7.463219139e+28
1.347461067e+06|4.845466976e+26|8.469153559e+26|1.050869580e+27|7.524810966e+26|7.524810966e+28
1.349373014e+06|3.935273623e+26|7.219575349e+26|1.058705140e+27|6.987953910e+26|6.987953910e+28
1.351715835e+06|5.187862130e+26|8.808285389e+26|1.077282649e+27|7.597576578e+26|7.597576578e+28
1.353717474e+06|4.321987581e+26|7.863667376e+26|9.595745892e+26|6.978971352e+26|6.978971352e+28
1.355365136e+06|5.256402996e+26|9.072184116e+26|1.088306285e+27|7.952347761e+26|7.952347761e+28
1.357359770e+06|5.665465155e+26|8.421561820e+26|1.055082634e+27|7.881873067e+26|7.881873067e+28
1.359224898e+06|5.201981688e+26|8.095191875e+26|1.030231861e+27|7.732983223e+26|7.732983223e+28
1.361059736e+06|4.206808486e+26|7.649158721e+26|1.022715406e+27|7.046443668e+26|7.046443668e+28
1.362965750e+06|4.490032652e+26|8.125795566e+26|1.072161169e+27|7.591754076e+26|7.591754076e+28
1.364993900e+06|5.430187961e+26|9.298078388e+26|1.078098235e+27|8.098430800e+26|8.098430800e+28
1.366928938e+06|5.022455099e+26|8.703520255e+26|1.104084476e+27|7.866493791e+26|7.866493791e+28
1.368787882e+06|5.638717753e+26|8.675743720e+26|1.122736715e+27|7.913530635e+26|7.913530635e+28
1.370764369e+06|5.752022391e+26|7.895287164e+26|1.078874954e+27|7.619369887e+26|7.619369887e+28
1.372456540e+06|4.915492822e+26|8.651379637e+26|1.089315921e+27|7.489330129e+26|7.489330129e+28
1.374223077e+06|5.454948592e+26|9.982917124e+26|1.143279316e+27|8.619178571e+26|8.619178571e+28
1.376170510e+06|6.168192576e+26|1.022696939e+27|1.127752025e+27|8.486016247e+26|8.486016247e+28
1.378106777e+06|6.368371755e+26|9.365553927e+26|1.126401565e+27|8.308371841e+26|8.308371841e+28
1.379847024e+06|5.880943429e+26|9.191051472e+26|1.124860723e+27|8.284377459e+26|8.284377459e+28
1.381732352e+06|6.455197670e+26|8.956642354e+26|1.110835576e+27|8.193681771e+26|8.193681771e+28
1.383717149e+06|5.493479024e+26|8.573409336e+26|1.094742461e+27|8.008386644e+26|8.008386644e+28
1.385468779e+06|5.043551110e+26|9.295101020e+26|1.137905624e+27|8.018409339e+26|8.018409339e+28
1.387290981e+06|5.707409608e+26|9.252275990e+26|1.125587712e+27|8.502390488e+26|8.502390488e+28
1.389392126e+06|5.640945155e+26|9.767377826e+26|1.121223444e+27|8.178399496e+26|8.178399496e+28
1.391500540e+06|5.032517880e+26|9.206863479e+26|1.139919265e+27|8.035376863e+26|8.035376863e+28
